timestamp,left_elevon_ted_cdeg,right_elevon_ted_cdeg,lower_rudder_tel_cdeg,upper_rudder_tel_cdeg,left_tvc_upper_cdeg,left_tvc_lower_cdeg,right_tvc_upper_cdeg,right_tvc_lower_cdeg,left_engine_prct_thrust,right_engine_prct_thrust
3330978,-264.18323,326.79865,0,0,-779.30914,-391.6635,110.36685,-301.9875,16.924519,16.924519
3330980,-273.299,336.54517,0,0,-794.3154,-390.83807,110.03204,-286.49063,16.913618,16.913618
3330982,-270.34637,335.53348,0,0,-786.6422,-393.918,114.62169,-292.65408,16.914854,16.914854
3330984,-270.91165,333.64005,0,0,-787.5709,-393.8687,112.65997,-293.63788,16.914946,16.914946
3330986,-268.41794,331.02518,0,0,-790.74255,-386.81772,105.51474,-290.5604,16.914417,16.914417
3330988,-265.36127,325.6757,0,0,-786.8926,-385.91266,102.82626,-296.1938,16.918425,16.918425
3330990,-262.35202,321.025,0,0,-787.0791,-381.04486,96.68172,-297.28406,16.920647,16.920647
3330992,-255.61784,314.7625,0,0,-790.3086,-367.33948,83.34325,-293.68768,16.919394,16.919394
3330994,-251.76288,312.6626,0,0,-791.54114,-360.11002,77.47888,-291.09003,16.919897,16.919897
3330996,-250.31636,310.1905,0,0,-791.10504,-358.29584,74.86696,-292.32382,16.926712,16.926712
3330998,-248.98212,307.73706,0,0,-796.66675,-350.65857,66.35921,-287.63266,16.932503,16.932503
3331000,-248.53865,305.78,0,0,-801.7766,-344.85876,59.38211,-283.70004,16.94253,16.94253
3331002,-248.2516,303.3437,0,0,-802.92993,-343.2589,56.11049,-284.21844,16.954327,16.954327
3331004,-249.93127,307.25467,0,0,-800.5468,-348.255,62.842148,-284.86606,16.956276,16.956276
3331006,-245.1572,307.9838,0,0,-799.35284,-342.02225,60.889862,-281.77954,16.97043,16.97043
3331008,-245.29085,316.93304,0,0,-794.8402,-346.7428,72.46733,-279.43524,17.125523,17.125523
3331010,-242.84328,313.56842,0,0,-782.9599,-354.81558,79.82684,-292.02887,17.141611,17.141611
3331012,-233.94472,299.46246,0,0,-787.84906,-336.0835,57.044327,-291.1901,17.15253,17.15253
3331014,-229.64139,292.64655,0,0,-791.59717,-325.64102,44.647537,-289.39636,17.165783,17.165783
3331016,-217.9124,280.64703,0,0,-788.0033,-310.98883,29.784912,-293.2006,17.177477,17.177477
3331018,-215.1918,277.42514,0,0,-793.412,-301.3479,19.754082,-288.18185,17.195448,17.195448
3331020,-219.39537,278.96838,0,0,-799.3517,-301.9474,18.28434,-284.31137,17.214737,17.214737
3331022,-224.05963,279.62143,0,0,-800.17584,-308.37915,21.596085,-286.60724,17.233847,17.233847
3331024,-232.56337,289.81158,0,0,-801.4767,-320.307,34.835663,-283.99466,17.248827,17.248827
3331026,-232.5051,289.9357,0,0,-810.96045,-310.73264,25.403168,-274.36905,17.270304,17.270304
3331028,-239.99359,299.38226,0,0,-815.6891,-317.65332,33.846878,-268.11737,17.294416,17.294416
3331030,-239.49152,302.05524,0,0,-807.2782,-325.2832,43.94635,-274.0587,17.308031,17.308031
3331032,-245.24603,309.1758,0,0,-803.5883,-337.925,57.650696,-276.686,17.328865,17.328865
3331034,-246.35101,316.49966,0,0,-808.7894,-334.44275,59.005615,-266.64767,17.348743,17.348743
3331036,-242.82121,316.44205,0,0,-808.9822,-328.759,56.022568,-263.75424,17.36529,17.36529
3331038,-245.9059,314.6679,0,0,-809.40765,-333.13214,56.61644,-267.10806,17.382645,17.382645
3331040,-246.71217,312.0383,0,0,-805.24567,-338.5484,59.360184,-273.94254,17.398005,17.398005
3331042,-247.90285,315.4266,0,0,-809.0405,-336.60577,59.126938,-268.4383,17.41567,17.41567
3331044,-246.83232,317.85645,0,0,-812.1793,-331.8017,57.0455,-262.5769,17.434393,17.434393
3331046,-247.49678,314.75305,0,0,-803.5287,-341.48596,63.799072,-274.1582,17.446053,17.446053
3331048,-250.30447,309.02283,0,0,-804.9619,-344.4205,60.092667,-279.36597,17.46035,17.46035
3331050,-257.8151,304.502,0,0,-806.44904,-354.61713,60.931015,-287.23706,17.473726,17.473726
3331052,-261.0852,294.99487,0,0,-798.56256,-367.59067,63.966217,-305.0619,17.494102,17.494102
3331054,-259.8577,282.2675,0,0,-788.4239,-375.81982,63.25055,-324.1454,17.507677,17.507677
3331056,-259.4492,285.2638,0,0,-790.3331,-373.27515,63.35417,-319.58786,17.526817,17.526817
3331058,-265.7412,298.81662,0,0,-805.1172,-368.2791,64.00575,-299.1562,17.541933,17.541933
3331060,-261.97736,305.45724,0,0,-797.9981,-369.543,73.36244,-298.18246,17.562098,17.562098
3331062,-257.1937,304.17868,0,0,-791.4872,-368.61224,75.158005,-301.967,17.576834,17.576834
3331064,-257.62735,309.91833,0,0,-795.2056,-365.5685,76.24133,-294.12155,17.600677,17.600677
3331066,-251.01057,306.4599,0,0,-791.04443,-359.43634,72.565796,-295.82608,17.616743,17.616743
3331068,-247.55008,304.51065,0,0,-791.7219,-353.3756,67.68054,-293.97314,17.603634,17.603634
3331070,-245.52228,299.65094,0,0,-799.17065,-342.77234,54.874542,-288.72708,17.683596,17.683596
3331072,-245.32109,297.0024,0,0,-808.6404,-332.98965,43.188293,-281.16095,17.704649,17.704649
3331074,-247.56677,300.0413,0,0,-817.49536,-327.6281,38.443726,-271.68903,17.728872,17.728872
3331076,-247.58147,303.26578,0,0,-813.37756,-331.76886,45.08107,-273.31024,17.7577,17.7577
3331078,-256.57098,307.20834,0,0,-818.22424,-340.90662,50.293213,-272.3892,17.785994,17.785994
3331080,-259.06442,307.07468,0,0,-826.58765,-336.42203,43.76526,-266.06915,17.81262,17.81262
3331082,-254.75685,299.8188,0,0,-832.4688,-323.83984,28.889801,-262.48123,17.839247,17.839247
3331084,-254.82431,297.02902,0,0,-835.4387,-320.97482,23.802399,-261.73367,17.864208,17.864208
3331086,-258.497,301.45047,0,0,-836.0218,-326.1052,29.515137,-260.56824,17.892012,17.892012
3331088,-257.8998,302.35135,0,0,-835.25366,-325.9443,30.51947,-260.17117,17.916368,17.916368
3331090,-261.9892,307.1412,0,0,-848.53033,-319.02917,24.149223,-246.34964,17.946661,17.946661
3331092,-266.38077,303.85355,0,0,-851.9894,-322.40182,21.548798,-248.86362,17.972624,17.972624
3331094,-276.36288,303.40775,0,0,-848.57947,-341.34027,32.376236,-260.38452,18.00643,18.00643
3331096,-275.9849,296.5443,0,0,-838.6543,-350.6775,36.66896,-275.35428,18.029058,18.029058
3331098,-278.22345,295.68112,0,0,-840.7975,-352.01657,35.59546,-275.6236,18.052382,18.052382
3331100,-279.47485,297.3097,0,0,-841.015,-353.74582,37.618057,-275.11273,18.071909,18.071909
3331102,-278.86942,292.88715,0,0,-837.7683,-356.05066,36.95392,-281.32846,18.08961,18.08961
3331104,-276.23563,295.76602,0,0,-829.46277,-360.25897,45.450058,-285.34613,18.115978,18.115978
3331106,-279.40036,300.58664,0,0,-820.87744,-373.76752,60.24655,-292.6435,18.133516,18.133516
3331108,-284.27805,308.69943,0,0,-810.4702,-391.76266,80.75804,-300.53442,18.157196,18.157196
3331110,-284.79584,308.8135,0,0,-798.2296,-404.80875,93.49011,-313.08905,18.1723,18.1723
3331112,-284.92438,312.0563,0,0,-791.719,-411.51935,102.62302,-317.17734,18.193514,18.193514
3331114,-281.08945,312.64417,0,0,-788.54224,-408.73032,103.27414,-316.91394,18.21174,18.21174
3331116,-280.8848,316.29083,0,0,-790.04596,-406.90823,104.44768,-312.4146,18.240026,18.240026
3331118,-283.74054,322.2018,0,0,-787.37756,-414.01917,113.93498,-312.7066,18.339958,18.339958
3331120,-279.49527,321.46295,0,0,-785.07764,-409.71497,112.358154,-312.27917,18.35677,18.35677
3331122,-277.47354,320.9028,0,0,-781.9082,-409.73932,113.51936,-314.31174,18.371525,18.371525
3331124,-278.6818,322.09872,0,0,-779.139,-414.38812,118.158554,-317.09055,18.383808,18.383808
3331126,-279.4135,317.55106,0,0,-778.42535,-416.24005,115.90411,-321.91058,18.40604,18.40604
3331128,-277.8525,309.10028,0,0,-782.8804,-409.35675,103.661804,-322.81458,18.415413,18.415413
3331130,-284.41727,313.95193,0,0,-793.47314,-408.97626,101.94884,-313.55426,18.431986,18.431986
3331132,-287.14767,322.9068,0,0,-797.4464,-409.25055,107.06459,-304.7395,18.446707,18.446707
3331134,-283.92865,322.7561,0,0,-796.5647,-405.1246,105.32529,-303.23462,18.456903,18.456903
3331136,-281.6794,329.06387,0,0,-787.8579,-410.3324,117.18887,-305.2856,18.478426,18.478426
3331138,-279.9809,333.97534,0,0,-788.27136,-407.27667,119.274506,-299.7308,18.500029,18.500029
3331140,-277.55682,331.8883,0,0,-771.6532,-420.12387,132.38385,-316.08682,18.507065,18.507065
3331142,-273.6219,329.5827,0,0,-760.93335,-424.7224,138.24971,-325.53937,18.518318,18.518318
3331144,-272.1461,329.1388,0,0,-766.96014,-416.39978,130.72969,-318.7099,18.533964,18.533964
3331146,-272.06342,325.33688,0,0,-768.35266,-414.87872,126.31575,-320.21033,18.546011,18.546011
3331148,-270.3797,321.49158,0,0,-762.8186,-417.7935,127.549194,-327.42566,18.562353,18.562353
3331150,-270.46045,327.8029,0,0,-760.54474,-420.193,134.79492,-324.85333,18.576557,18.576557
3331152,-270.03897,332.70505,0,0,-760.707,-419.37506,138.11783,-320.55026,18.587313,18.587313
3331154,-268.34738,332.2629,0,0,-764.12775,-413.3228,133.03743,-316.15762,18.604546,18.604546
3331156,-270.17737,327.0677,0,0,-764.09094,-416.20636,130.45667,-321.65872,18.616396,18.616396
3331158,-268.97165,320.91162,0,0,-757.75745,-420.66425,131.06407,-331.84274,18.637438,18.637438
3331160,-266.1841,320.9781,0,0,-750.61865,-423.4666,136.08635,-336.76163,18.647232,18.647232
3331162,-267.38135,329.69174,0,0,-758.20856,-417.7392,136.2053,-323.32532,18.662426,18.662426
3331164,-255.50462,328.1998,0,0,-752.6359,-404.83597,131.37955,-320.82047,18.675789,18.675789
3331166,-252.22302,328.33136,0,0,-758.6821,-393.68475,122.88316,-312.11945,18.752256,18.752256
3331168,-253.37715,333.08356,0,0,-766.3119,-387.85043,119.84747,-301.69107,18.902334,18.902334
3331170,-254.52905,329.37695,0,0,-768.3097,-387.6446,115.86258,-303.47232,18.924177,18.924177
3331172,-250.63094,312.54407,0,0,-770.76447,-379.1258,97.28288,-311.07843,18.936518,18.936518
3331174,-250.20529,306.93546,0,0,-782.9418,-366.28632,80.41203,-302.93253,18.953863,18.953863
3331176,-253.90036,309.77133,0,0,-792.5021,-362.47418,75.93161,-294.0405,18.97571,18.97571
3331178,-254.98077,310.7162,0,0,-798.2305,-358.42648,71.77844,-288.4175,18.99981,18.99981
3331180,-254.13023,305.9282,0,0,-812.0941,-343.23978,53.52913,-277.61658,19.020052,19.020052
3331182,-258.56927,303.98932,0,0,-818.63605,-343.60333,48.93184,-276.03543,19.03732,19.03732
3331184,-254.24883,302.8258,0,0,-816.82025,-338.6981,46.482117,-275.3957,19.059017,19.059017
3331186,-255.74811,306.60028,0,0,-821.7514,-336.0993,45.653,-268.6949,19.076405,19.076405
3331188,-255.40863,313.9158,0,0,-823.339,-333.98358,49.491486,-261.1531,19.10413,19.10413
3331190,-254.25322,316.44138,0,0,-829.59424,-325.93094,44.30197,-252.03473,19.128428,19.128428
3331192,-260.48636,320.8371,0,0,-833.9105,-331.3112,48.25302,-249.14764,19.159214,19.159214
3331194,-261.82037,319.6359,0,0,-833.70886,-333.5881,48.558014,-251.32126,19.187716,19.187716
3331196,-259.7469,313.73862,0,0,-829.2169,-334.8544,46.850098,-258.78738,19.208715,19.208715
3331198,-257.10208,311.9717,0,0,-828.9619,-330.9951,43.673645,-258.35953,19.241861,19.241861
3331200,-249.27507,306.76163,0,0,-825.1008,-322.68018,37.394226,-260.18512,19.262592,19.262592
3331202,-244.04234,305.08762,0,0,-821.7683,-317.8725,35.354584,-260.74963,19.282816,19.282816
3331204,-243.18683,304.48395,0,0,-820.0302,-318.27972,35.957672,-262.29184,19.306988,19.306988
3331206,-246.40436,301.54825,0,0,-813.7361,-329.5791,42.470978,-273.37198,19.32974,19.32974
3331208,-253.75296,301.14447,0,0,-820.1029,-334.64404,41.50598,-273.0351,19.352386,19.352386
3331210,-257.8383,301.4154,0,0,-829.0165,-332.0858,35.980835,-267.08853,19.377522,19.377522
3331212,-259.51456,297.58365,0,0,-843.0631,-320.6468,20.257576,-257.32608,19.395601,19.395601
3331214,-263.59924,297.54794,0,0,-845.0932,-324.971,21.376892,-258.50092,19.418388,19.418388
3331216,-269.1945,294.79297,0,0,-838.2093,-340.55905,30.470001,-271.87973,19.433546,19.433546
3331218,-268.1381,289.89532,0,0,-829.66284,-347.46213,34.385284,-283.414,19.456758,19.456758
3331220,-262.86502,282.6539,0,0,-822.61804,-346.304,31.696121,-291.98984,19.468367,19.468367
3331222,-259.9808,280.8199,0,0,-820.9116,-343.52356,29.732574,-292.87933,19.48363,19.48363
3331224,-263.43365,279.0485,0,0,-829.28815,-340.51843,22.66391,-288.56635,19.503614,19.503614
3331226,-271.32867,279.25662,0,0,-848.823,-333.26535,9.431824,-275.0105,19.537178,19.537178
3331228,-280.68622,283.45602,0,0,-846.2383,-350.40695,22.561356,-281.6073,19.555658,19.555658
3331230,-277.8924,286.2111,0,0,-843.4165,-348.88263,25.353065,-280.1131,19.574665,19.574665
3331232,-277.373,296.39514,0,0,-839.75,-351.7411,36.53685,-275.45422,19.594254,19.594254
3331234,-267.8843,299.0325,0,0,-837.5525,-339.17773,33.405334,-268.21994,19.608923,19.608923
3331236,-267.40005,303.93683,0,0,-831.1141,-344.8628,43.28174,-270.46698,19.632824,19.632824
3331238,-265.8373,307.34933,0,0,-822.50385,-351.042,53.33075,-275.20737,19.65138,19.65138
3331240,-264.90073,303.7615,0,0,-818.51904,-353.56976,53.79634,-281.25433,19.665894,19.665894
3331242,-266.94852,303.7441,0,0,-819.0237,-356.25073,54.87097,-282.35602,19.677725,19.677725
3331244,-270.8993,304.29898,0,0,-825.30206,-356.11835,52.0972,-278.7191,19.69227,19.69227
3331246,-272.28638,306.15512,0,0,-826.2579,-357.3203,53.664017,-277.3984,19.705227,19.705227
3331248,-266.40836,302.41574,0,0,-818.50696,-355.92715,53.934326,-283.4858,19.721567,19.721567
3331250,-262.79337,301.2929,0,0,-807.80225,-361.0083,60.95392,-292.25217,19.73663,19.73663
3331252,-265.93475,308.34256,0,0,-809.6027,-364.09467,67.080215,-287.41177,19.7426,19.7426
3331254,-266.14343,315.9162,0,0,-808.04285,-365.97913,74.69325,-283.24298,19.753212,19.753212
3331256,-263.36633,315.0083,0,0,-808.90955,-360.7923,70.96033,-280.92242,19.771618,19.771618
3331258,-262.74817,316.42953,0,0,-809.8623,-358.87793,70.63223,-278.3834,19.780602,19.780602
3331260,-265.27213,316.13004,0,0,-808.3063,-364.36035,73.91853,-282.1356,19.791807,19.791807
3331262,-262.29385,309.2977,0,0,-803.83594,-364.19754,70.757935,-289.60364,19.802742,19.802742
3331264,-264.8684,309.85452,0,0,-813.2357,-358.80283,63.793823,-281.7733,19.807644,19.807644
3331266,-266.9071,308.3247,0,0,-812.9247,-362.28528,64.50061,-284.85992,19.81844,19.81844
3331268,-276.15472,315.91245,0,0,-804.1675,-385.4284,86.35268,-294.90823,19.82425,19.82425
3331270,-274.69492,317.6629,0,0,-805.1951,-382.12988,85.5511,-291.3836,19.834675,19.834675
3331272,-270.6153,320.741,0,0,-799.1189,-381.85968,90.84836,-291.89246,19.843939,19.843939
3331274,-268.14413,323.49832,0,0,-787.81415,-389.32022,102.375656,-299.1304,19.848322,19.848322
3331276,-267.4461,330.77527,0,0,-787.0952,-388.95325,108.21176,-293.6462,19.856302,19.856302
3331278,-269.5894,338.34283,0,0,-790.5655,-388.8172,112.29483,-285.95688,19.858795,19.858795
3331280,-270.82883,344.39246,0,0,-793.6028,-387.70798,114.92705,-279.1781,20.014017,20.014017
3331282,-275.97717,346.33966,0,0,-792.13916,-397.1806,121.909775,-283.1317,20.021217,20.021217
3331284,-272.9268,339.84238,0,0,-784.3457,-400.22876,122.27687,-293.6062,20.026941,20.026941
3331286,-272.7391,335.9119,0,0,-786.57306,-397.7094,116.8463,-294.29004,20.031889,20.031889
3331288,-271.85284,330.66727,0,0,-785.5094,-397.39438,113.141266,-298.7437,20.041773,20.041773
3331290,-275.86057,333.1677,0,0,-790.6898,-398.44855,113.023026,-294.73575,20.048262,20.048262
3331292,-272.8823,328.62292,0,0,-788.1,-396.40518,109.76123,-298.54395,20.051428,20.051428
3331294,-280.2262,329.121,0,0,-788.4872,-407.44244,115.473694,-303.48157,20.061203,20.061203
3331296,-287.77722,325.9475,0,0,-795.66705,-412.00928,111.69878,-304.64346,20.06504,20.06504
3331298,-284.3694,315.23105,0,0,-800.42035,-401.95462,95.95935,-305.57492,20.07032,20.07032
3331300,-279.03485,306.03513,0,0,-797.5145,-396.5618,87.56308,-311.48416,20.08084,20.08084
3331302,-276.27454,304.00253,0,0,-794.3131,-395.46918,87.0365,-314.11954,20.085354,20.085354
3331304,-277.63132,305.0771,0,0,-793.2135,-398.6795,90.02731,-315.43875,20.087297,20.087297
3331306,-284.0063,309.98688,0,0,-801.9077,-399.90244,90.11058,-307.8842,20.095518,20.095518
3331308,-296.89728,318.60718,0,0,-813.70215,-408.16162,95.04794,-299.4115,20.104252,20.104252
3331310,-298.43054,319.36124,0,0,-811.3838,-412.86514,99.14542,-302.3359,20.11591,20.11591
3331312,-291.31784,320.44092,0,0,-807.2086,-405.9756,98.62802,-300.13895,20.125053,20.125053
3331314,-284.95602,320.85495,0,0,-806.0304,-397.2571,95.17992,-296.04678,20.13196,20.13196
3331316,-282.79822,321.02048,0,0,-810.844,-389.08682,88.81674,-289.4261,20.139076,20.139076
3331318,-285.1327,323.41333,0,0,-819.59644,-383.9659,83.74126,-280.62817,20.145208,20.145208
3331320,-285.80338,323.59286,0,0,-831.2407,-373.365,72.7583,-269.36594,20.154074,20.154074
3331322,-281.1596,320.8295,0,0,-822.40356,-374.97815,75.834076,-276.74048,20.322815,20.322815
3331324,-269.68216,313.40546,0,0,-809.1636,-370.36346,74.37219,-286.8277,20.342915,20.342915
3331326,-271.29254,314.64224,0,0,-821.7024,-360.32977,64.04791,-274.57944,20.35414,20.35414
3331328,-267.60275,310.4916,0,0,-822.94293,-353.34924,56.70894,-273.69736,20.363733,20.363733
3331330,-266.071,308.8736,0,0,-815.2328,-358.67654,61.969162,-281.4746,20.383223,20.383223
3331332,-265.08746,308.50195,0,0,-814.96954,-357.40976,61.178314,-281.2619,20.39957,20.39957
3331334,-263.12238,304.6919,0,0,-819.01385,-350.30847,52.642,-278.65265,20.4122,20.4122
3331336,-258.01328,303.73233,0,0,-824.29895,-337.0755,42.636566,-270.13995,20.426289,20.426289
3331338,-259.39832,310.3586,0,0,-822.26715,-341.26196,50.89975,-268.09506,20.44364,20.44364
3331340,-255.18881,308.06445,0,0,-812.54816,-344.43246,55.560074,-276.32422,20.45955,20.45955
3331342,-257.93958,310.67184,0,0,-817.9149,-343.34485,54.360947,-271.06897,20.472773,20.472773
3331344,-262.98566,314.05334,0,0,-812.7511,-356.35855,66.07988,-277.52753,20.49704,20.49704
3331346,-261.34265,309.50937,0,0,-800.1001,-366.45367,73.918594,-292.435,20.50588,20.50588
3331348,-258.94257,308.18198,0,0,-794.1835,-368.6366,76.93587,-297.5172,20.516802,20.516802
3331350,-247.233,307.0683,0,0,-788.57117,-356.03308,72.57402,-294.88785,20.535364,20.535364
3331352,-243.365,313.21814,0,0,-793.953,-344.6341,68.96707,-281.714,20.552593,20.552593
3331354,-239.94469,322.21603,0,0,-793.7728,-339.4935,73.485596,-272.23508,20.56266,20.56266
3331356,-236.94089,323.14938,0,0,-788.0288,-340.56476,77.61922,-274.91675,20.57696,20.57696
3331358,-233.92487,320.3978,0,0,-785.2226,-338.6791,75.939255,-277.51724,20.60137,20.60137
3331360,-232.0591,319.43338,0,0,-780.0412,-340.958,78.91925,-281.99756,20.6248,20.6248
3331362,-233.56577,321.05344,0,0,-785.2471,-338.096,76.14543,-276.70352,20.64433,20.64433
3331364,-226.13394,318.19437,0,0,-786.42206,-325.3598,66.96602,-271.97174,20.657303,20.657303
3331366,-226.98705,326.79044,0,0,-799.1132,-313.99576,61.624588,-253.25797,20.679344,20.679344
3331368,-226.60051,327.84818,0,0,-803.3983,-309.1093,57.86151,-247.84946,20.704336,20.704336
3331370,-222.8749,321.5579,0,0,-805.14325,-301.56873,48.326065,-248.0994,20.721031,20.721031
3331372,-225.58092,326.03818,0,0,-807.8042,-303.11734,51.254745,-244.05838,20.751932,20.751932
3331374,-230.15735,322.18497,0,0,-822.7003,-295.34048,36.921143,-235.719,20.807878,20.807878
3331376,-240.32938,326.47964,0,0,-830.5165,-303.34827,40.357468,-232.4743,20.828083,20.828083
3331378,-248.8911,331.4784,0,0,-832.97754,-314.20618,48.444016,-232.78464,20.849472,20.849472
3331380,-249.48064,331.1898,0,0,-839.9863,-308.11444,41.669266,-226.45886,20.876432,20.876432
3331382,-260.28598,342.2199,0,0,-851.83685,-313.07312,46.80275,-214.4335,20.893621,20.893621
3331384,-262.48764,341.62515,0,0,-850.76904,-317.56586,49.120377,-217.67636,20.917543,20.917543
3331386,-263.89847,341.4151,0,0,-851.08215,-319.44754,49.74135,-218.62408,20.94396,20.94396
3331388,-261.5604,337.86673,0,0,-860.14813,-306.74432,36.096725,-210.49945,20.967527,20.967527
3331390,-259.46405,333.35107,0,0,-858.5482,-305.0831,32.55371,-213.98114,20.988873,20.988873
3331392,-262.41156,339.30148,0,0,-851.90967,-316.30695,46.11325,-218.28403,21.01685,21.01685
3331394,-250.63828,329.8608,0,0,-836.99304,-312.90857,44.52925,-231.38626,21.036295,21.036295
3331396,-248.97612,328.47955,0,0,-829.17834,-318.13757,49.976746,-238.98245,21.06701,21.06701
3331398,-238.73605,322.17725,0,0,-828.2919,-303.0943,37.996323,-236.80615,21.093102,21.093102
